iter	MultiClass
262	0.6611595917
263	0.6596959686
264	0.6581838989
265	0.6566914368
266	0.6553501892
267	0.6540202332
268	0.652702713
269	0.6513478088
270	0.6500456238
271	0.6485901642
272	0.6473173523
273	0.6460057831
274	0.6445739746
275	0.643546524
276	0.6422351074
277	0.6409393311
278	0.6399437714
279	0.638563385
280	0.6372593307
281	0.6361383057
282	0.6347024536
283	0.6334548187
284	0.6319958496
285	0.6313420868
286	0.6301029968
287	0.6287031555
288	0.628062973
289	0.6266210175
290	0.6254075623
291	0.6241617584
292	0.6228647614
293	0.6220214081
294	0.6207098007
295	0.6200920868
296	0.618903923
297	0.6175108337
298	0.6162242126
299	0.615093689
300	0.6139229965
301	0.6132598114
302	0.61210392
303	0.6109554672
304	0.6107028961
305	0.6093529129
306	0.6082258987
307	0.6076378632
308	0.6064707565
309	0.6053636169
310	0.605158844
311	0.6040677261
312	0.6034912109
313	0.602179718
314	0.6009889984
315	0.5997593307
316	0.599541893
317	0.598470192
318	0.5972328949
319	0.5969976044
320	0.5964365768
321	0.5952257538
322	0.5941107941
323	0.5938793945
324	0.5928249359
325	0.5916338348
326	0.590559845
327	0.5903322601
328	0.5892517853
329	0.5880790329
330	0.5878998566
331	0.5868475342
332	0.5857044983
333	0.5855278397
334	0.5845156097
335	0.583251915
336	0.5822353363
337	0.581210556
338	0.5798989868
339	0.5793663788
340	0.5782346344
341	0.5771751404
342	0.5758597183
343	0.5756436157
344	0.5745085526
345	0.5733454132
346	0.5722270966
347	0.5711262512
348	0.5700187683
349	0.5698072815
350	0.5687857056
351	0.5677786255
352	0.5667786407
353	0.5657202911
354	0.5647751999
355	0.5638869095
356	0.5628199387
357	0.5617618942
358	0.5606290817
359	0.5595834351
360	0.5586589432
361	0.5584955978
362	0.5573800278
363	0.5564154816
364	0.5558285522
365	0.5548028946
366	0.5537063217
367	0.5535324097
368	0.5526613235
369	0.5514291382
370	0.5512498856
371	0.5501000595
372	0.5491838455
373	0.549007225
374	0.5479442596
375	0.5468268967
376	0.5459500122
377	0.5447528458
378	0.5446076202
379	0.5437286377
380	0.5425460052
381	0.5423810577
382	0.54155056
383	0.5406885529
384	0.5396466064
385	0.5385141754
386	0.5375442123
387	0.5365753937
388	0.5364133072
389	0.5356035995
390	0.534648819
391	0.5338140869
392	0.5326918793
393	0.5325325775
394	0.531477356
395	0.5309001923
396	0.5298151016
397	0.529030838
398	0.5279375458
399	0.5270059967
400	0.5268268585
401	0.5259056854
402	0.5257286072
403	0.5249217987
404	0.5238694
405	0.5229740524
406	0.5219062424
407	0.521732254
408	0.5212392426
409	0.5204830933
410	0.5203480148
411	0.5194880676
412	0.5193297577
413	0.5189904022
414	0.5182394409
415	0.5172623444
416	0.5167834091
417	0.5159898376
418	0.514961586
419	0.5140084076
420	0.5132770538
421	0.5129502487
422	0.5119896698
423	0.5110958862
424	0.5101689148
425	0.5093218613
426	0.5084440613
427	0.5075507355
428	0.5067198181
429	0.5057764816
430	0.5049725342
431	0.5046591187
432	0.5037832642
433	0.5034656525
434	0.5027667999
435	0.5018431091
436	0.5009709549
437	0.5007322693
438	0.5000440216
439	0.4991350937
440	0.4981742859
441	0.4973987579
442	0.4967237091
443	0.4965279007
444	0.4963468933
445	0.4954820633
446	0.4945916748
447	0.4942872238
448	0.4934357452
449	0.49252491
450	0.4916687012
451	0.4912353516
452	0.4903987885
453	0.4895042419
454	0.4886174774
455	0.4877792358
456	0.4871383667
457	0.4869136429
458	0.4860413742
459	0.4854140091
460	0.4846006393
461	0.4843890762
462	0.4836023712
463	0.4832255554
464	0.4825882721
465	0.4820621109
466	0.4818899155
467	0.4812608337
468	0.4808479691
469	0.480226326
470	0.479455452
471	0.4785910797
472	0.477830658
473	0.4770054626
474	0.4762262726
475	0.4756264877
476	0.4748483658
477	0.4740221405
478	0.473520813
479	0.4733643341
480	0.4727642441
481	0.4720016479
482	0.471148262
483	0.4704173279
484	0.4696663284
485	0.469088974
486	0.4683472061
487	0.4676207352
488	0.46713974
489	0.4664465714
490	0.4661198425
491	0.4659770203
492	0.4652532578
493	0.465111618
494	0.4649604416
495	0.4648199463
496	0.4646803665
497	0.4639759445
498	0.4638263702
499	0.4636882401
500	0.4635511017
501	0.4628204346
502	0.4620415497
503	0.461492691
504	0.4607517624
505	0.4601151276
506	0.4593933105
507	0.4584942627
508	0.457789917
509	0.4576433563
510	0.4568864059
511	0.4561642456
512	0.4555138397
513	0.4547997284
514	0.4545632935
515	0.4538480377
516	0.4537044907
517	0.4530272675
518	0.4523931885
519	0.4515579224
520	0.4507654572
521	0.4501203918
522	0.4494807434
523	0.449172554
524	0.4485792542
525	0.4478226089
526	0.4471935654
527	0.4465697479
528	0.446249733
529	0.4456387329
530	0.444872818
531	0.4442697906
532	0.4441270065
533	0.4438138962
534	0.4436608887
535	0.4430295563
536	0.4424183655
537	0.4421107483
538	0.4415069962
539	0.4409024048
540	0.4406004333
541	0.4399005508
542	0.4391768646
543	0.4385937119
544	0.4378557205
545	0.437279892
546	0.4371317673
547	0.436545372
548	0.4362521744
549	0.4357633209
550	0.4351780319
551	0.4345537567
552	0.4338759995
553	0.4331761551
554	0.4326167297
555	0.4319028854
556	0.4313344955
557	0.4307253647
558	0.4301208496
559	0.4299416351
560	0.4297652435
561	0.4295915604
562	0.4294203949
563	0.4288709259
564	0.4287025833
565	0.4285365677
566	0.4279573441
567	0.4278203583
568	0.4276966858
569	0.4275535583
570	0.4274321747
571	0.4272915268
572	0.4271727753
573	0.4268867874
574	0.4267484283
575	0.4266318893
576	0.4264916611
577	0.4263559341
578	0.4262411118
579	0.4256509399
580	0.4249893188
581	0.4248804092
582	0.4247724533
583	0.4246659088
584	0.4245862198
585	0.424005661
586	0.4234674454
587	0.4231896973
588	0.4226115036
589	0.4225063324
590	0.4223719406
591	0.4218409729
592	0.4217626572
593	0.4211779785
594	0.420608902
595	0.4200320435
596	0.4197067642
597	0.4190914154
598	0.4185720062
599	0.418026619
600	0.4175134277
601	0.4174103928
602	0.4173340607
603	0.4172170258
604	0.4167088318
605	0.4161305618
606	0.4155114365
607	0.4151974106
608	0.4147243881
609	0.4139722824
610	0.4134748077
611	0.4128040314
612	0.41270298
613	0.412603035
614	0.4121115494
615	0.4120126343
616	0.411914444
617	0.4111775589
618	0.4111035919
619	0.4105325317
620	0.4104360199
621	0.410358429
622	0.4097937012
623	0.4097203064
624	0.4091749191
625	0.408717041
626	0.4085938263
627	0.4082883072
628	0.407834816
629	0.40719944
630	0.4065270233
631	0.4059767151
632	0.4058827972
633	0.4056268692
634	0.4055340576
635	0.4054419708
636	0.4049082184
637	0.4047960663
638	0.4042558289
639	0.40418396
640	0.4040731049
641	0.4033686829
642	0.4028357697
643	0.4027458954
644	0.4026748657
645	0.4021540833
646	0.4020089722
647	0.4017151642
648	0.40119133
649	0.4007549286
650	0.4001462936
651	0.400035553
652	0.3994712448
653	0.3991841888
654	0.3985581589
655	0.3980755234
656	0.3973961639
657	0.3968018341
658	0.3967150116
659	0.3961634064
660	0.3956084824
661	0.395141449
662	0.3950556946
663	0.3945842743
664	0.3944983292
665	0.394304924
666	0.3942198181
667	0.3937068176
668	0.3931411743
669	0.3925816345
670	0.3923919296
671	0.3918320465
672	0.3917481995
673	0.391288681
674	0.3912056351
675	0.3910186386
676	0.3905168915
677	0.3899687958
678	0.3895576096
679	0.3894756317
680	0.3890146637
681	0.3885214233
682	0.3880732346
683	0.3876181793
684	0.3875198364
685	0.3873375702
686	0.3868873978
687	0.386469841
688	0.3859867477
689	0.3855739594
690	0.3850418854
691	0.3849456787
692	0.3844129562
693	0.3841370392
694	0.3840423584
695	0.3836355972
696	0.3830865097
697	0.38290905
698	0.3825070572
699	0.3821084595
700	0.3817166519
701	0.3815088272
702	0.3811040497
703	0.3805853271
704	0.3801528549
705	0.3797806549
706	0.3792381668
707	0.3787272263
708	0.3785544968
709	0.3782894135
710	0.3779019547
711	0.3774444199
712	0.3770802307
713	0.3766972351
714	0.3761367035
715	0.3756848907
716	0.3751550293
717	0.3747972488
718	0.3745990753
719	0.3741455078
720	0.3737005234
721	0.373326683
722	0.3728075409
723	0.3723052216
724	0.3722079468
725	0.3718080521
726	0.3717115784
727	0.371332283
728	0.3712367249
729	0.3711488342
730	0.3707804871
731	0.3703857422
732	0.3702912521
733	0.3698963165
734	0.3695305252
735	0.3691680145
736	0.3688087463
737	0.3684079742
738	0.3679073334
739	0.3674123001
740	0.3669226837
741	0.3664912415
742	0.3660984802
743	0.3656162262
744	0.3650791931
745	0.3646035385
746	0.3641859818
747	0.3637165833
748	0.3632522583
749	0.3631622696
750	0.3627811813
751	0.3622883606
752	0.3617466354
753	0.3613410187
754	0.360779686
755	0.3604023361
756	0.3599995422
757	0.35951828
758	0.3590034485
759	0.3589152527
760	0.3584408569
761	0.3583534622
762	0.3578620148
763	0.357783432
764	0.3577131653
765	0.3573514175
766	0.3569635773
767	0.3565068817
768	0.3561495972
769	0.3556865692
770	0.3556013489
771	0.3555376434
772	0.3551564026
773	0.3546998978
774	0.3546368408
775	0.354189415
776	0.3538140869
777	0.353686676
778	0.3532333374
779	0.3527618408
780	0.3526862717
781	0.3525374222
782	0.3521025085
783	0.3517340469
784	0.3512545395
785	0.3511801529
786	0.3507382202
787	0.3503754425
788	0.3499434662
789	0.3498690033
790	0.3495111465
791	0.3494377518
792	0.349347229
793	0.3492736435
794	0.3488607025
795	0.3485020065
796	0.3481501007
797	0.3480774307
798	0.3476462555
799	0.3475570679
800	0.3474847794
801	0.3473668671
802	0.3469448853
803	0.3465965271
804	0.3465084076
805	0.3461718369
806	0.3458660126
807	0.3454201508
808	0.3453568649
809	0.345286026
810	0.3452069473
811	0.3451441956
812	0.3450819397
813	0.3450120544
814	0.3449320602
815	0.3445898438
816	0.344250946
817	0.3441817474
818	0.3441035843
819	0.3440424347
820	0.3436962128
821	0.3433509827
822	0.3432723999
823	0.3428556824
824	0.3427952576
825	0.3426368713
826	0.342576828
827	0.3425172424
828	0.3424499512
829	0.342109375
830	0.3420320511
831	0.3419552612
832	0.341643486
833	0.3413046265
834	0.340969162
835	0.3406773376
836	0.3406122589
837	0.3405362701
838	0.3404614258
839	0.3404026794
840	0.339994278
841	0.3396612167
842	0.3394524384
843	0.3393943024
844	0.3393366241
845	0.339077301
846	0.3390200043
847	0.3386142349
848	0.3384674072
849	0.3384105682
850	0.3383458328
851	0.3380673218
852	0.3377679062
853	0.3373983383
854	0.3373157501
855	0.3369906616
856	0.3369400024
857	0.3366500473
858	0.3362533569
859	0.3362210083
860	0.3361309052
861	0.3360578537
862	0.3356791687
863	0.3356303406
864	0.3355271912
865	0.3354528427
866	0.3350616837
867	0.3349734497
868	0.3349248505
869	0.3345515442
870	0.334164772
871	0.3340777969
872	0.3340043259
873	0.3339281082
874	0.3338555908
875	0.3334707642
876	0.333422699
877	0.3333500671
878	0.3332646179
879	0.3331934357
880	0.3331186676
881	0.3330445862
882	0.3329711533
883	0.3328983307
884	0.3328260803
885	0.3327544022
886	0.3326929474
887	0.3326220703
888	0.332561264
889	0.3323159409
890	0.3322555542
891	0.3320126343
892	0.3319467926
893	0.3318772888
894	0.3317991638
895	0.3317485809
896	0.3316796875
897	0.33161129
898	0.3313713074
899	0.3313217163
900	0.3312576294
901	0.3312084579
902	0.3311313629
903	0.3310637283
904	0.3309964752
905	0.3307593536
906	0.3307106018
907	0.3306478119
908	0.330413208
909	0.3303733063
910	0.3300003052
911	0.3297685623
912	0.3297426987
913	0.3296947098
914	0.3296332169
915	0.3295573425
916	0.3294931793
917	0.3294295502
918	0.3290614319
919	0.3288327026
920	0.3287696075
921	0.3287203979
922	0.3286812592
923	0.32861866
924	0.32856987
925	0.3285223389
926	0.3284614563
927	0.3283864594
928	0.328347702
929	0.3282854462
930	0.32817276
931	0.3278101349
932	0.3277484131
933	0.3275229645
934	0.3274761963
935	0.327414856
936	0.3273539352
937	0.3269998932
938	0.3269521332
939	0.3268782043
940	0.3268125916
941	0.3265071487
942	0.3264688492
943	0.3263938904
944	0.3263206482
945	0.3262553787
946	0.3261959457
947	0.3261713409
948	0.3258688354
949	0.3258443451
950	0.3254954147
951	0.3254230118
952	0.3253852844
953	0.3253388977
954	0.325279007
955	0.3252359772
956	0.325114212
957	0.3247516632
958	0.324709053
959	0.3245596313
960	0.3245153809
961	0.3241565704
962	0.3241109848
963	0.3239645386
964	0.3237551117
965	0.323691864
966	0.3234847641
967	0.3231375122
968	0.3230768585
969	0.3228084564
970	0.3227652359
971	0.3226227188
972	0.3223584747
973	0.3223151398
974	0.322270546
975	0.3219317627
976	0.3217921829
977	0.3215323257
978	0.3214895248
979	0.3214454651
980	0.3211103439
981	0.3209735107
982	0.3207178879
983	0.3206703186
984	0.3202898407
985	0.3200382233
986	0.3197079468
987	0.319658699
988	0.3195248032
989	0.3192770576
990	0.3189593887
991	0.3189148331
992	0.3188706207
993	0.3185910416
994	0.3184766197
995	0.3181916618
996	0.3181498718
997	0.3177910423
998	0.3175427628
999	0.3174416924
1000	0.3171608353
1001	0.3168386078
1002	0.3167394638
1003	0.3164696884
1004	0.3162298393
1005	0.3159194374
1006	0.3155566978
1007	0.315279026
1008	0.3150395012
1009	0.3149430847
1010	0.3148287582
1011	0.3147833633
1012	0.3147368622
1013	0.3146416473
1014	0.3143144226
1015	0.3140188217
1016	0.3137152863
1017	0.3134822655
1018	0.313139801
1019	0.3128735733
1020	0.3126092911
1021	0.3123469162
1022	0.3120864296
1023	0.311827774
1024	0.3115978241
1025	0.311241169
1026	0.3111313248
1027	0.3108763313
1028	0.3105245209
1029	0.3101837921
1030	0.3099839973
1031	0.3099259377
1032	0.3097279358
1033	0.3093925476
1034	0.3091968155
1035	0.3089318848
1036	0.308601284
1037	0.3084081459
1038	0.3083147049
1039	0.3081621933
1040	0.3078752518
1041	0.3076140022
1042	0.307390728
1043	0.3070490837
1044	0.3066762924
1045	0.3063426971
1046	0.3059757423
1047	0.305827446
1048	0.3056091499
1049	0.3053305435
1050	0.3050751686
1051	0.3050369263
1052	0.3047372627
1053	0.3044638634
1054	0.3041684723
1055	0.3041275406
1056	0.3040228844
1057	0.3037823677
1058	0.3035822868
1059	0.3033148766
1060	0.3030228806
1061	0.3027578926
1062	0.3025611496
1063	0.3022978783
1064	0.3022528458
1065	0.3019989014
1066	0.3018969345
1067	0.3016707611
1068	0.3014192963
1069	0.3013822556
1070	0.3012326622
1071	0.3010220337
1072	0.3008061218
1073	0.3005580139
1074	0.30030056
1075	0.3000331497
1076	0.2999961853
1077	0.2997509384
1078	0.2996515274
1079	0.2994392204
1080	0.2994013786
1081	0.2991587448
1082	0.2989068413
1083	0.2986608124
1084	0.2984087944
1085	0.2981216431
1086	0.2979367638
1087	0.2978861809
1088	0.2976173019
1089	0.2972691345
1090	0.2970320129
1091	0.2967933083
1092	0.2965586472
1093	0.2963123322
1094	0.296079998
1095	0.295899353
1096	0.2955934143
1097	0.2955487442
1098	0.2953706741
1099	0.2951386261
1100	0.2948280716
1101	0.2946527863
1102	0.2946035004
1103	0.2943194962
1104	0.294270668
1105	0.2940297318
1106	0.293803196
1107	0.2934981918
1108	0.2934497833
1109	0.2932169151
1110	0.2929122543
1111	0.2926657104
1112	0.2923889923
1113	0.2921700096
1114	0.2919345856
1115	0.2917136002
1116	0.2914138985
1117	0.2911162949
1118	0.2910138512
1119	0.2909017944
1120	0.2908107758
1121	0.2907631683
1122	0.2905319595
1123	0.2903145981
1124	0.2902672958
1125	0.2899738884
1126	0.289641552
1127	0.2893988609
1128	0.2891865921
1129	0.2889597321
1130	0.2887461853
1131	0.2884574509
1132	0.288170681
1133	0.2880711365
1134	0.2878297234
1135	0.287614975
1136	0.287405014
1137	0.2871689606
1138	0.2869792557
1139	0.2869014168
1140	0.2867986298
1141	0.2866619492
1142	0.2864546967
1143	0.2862496185
1144	0.2861730766
1145	0.2859706116
1146	0.2857842636
1147	0.285564785
1148	0.285334301
1149	0.2851351166
1150	0.284856205
1151	0.2845792007
1152	0.2844820786
1153	0.2844072914
1154	0.2841324043
1155	0.2839368439
1156	0.2838043976
1157	0.2837236214
1158	0.2835097122
1159	0.2833171082
1160	0.2830862427
1161	0.2828960609
1162	0.2828163338
1163	0.2827432632
1164	0.2824511147
1165	0.2822211647
1166	0.2820414352
1167	0.2819626045
1168	0.2817487335
1169	0.2815625
1170	0.2814907455
1171	0.2813066864
1172	0.2810988998
1173	0.2809222031
1174	0.2807943916
1175	0.2805734253
1176	0.2804957771
1177	0.2804362488
1178	0.2801989365
1179	0.2801287079
1180	0.2798814774
1181	0.2797013855
1182	0.2794563866
1183	0.2791986465
1184	0.2789561272
1185	0.2789191437
1186	0.2788822937
1187	0.2788456917
1188	0.2788092804
1189	0.2787730789
1190	0.2787370682
1191	0.2786974525
1192	0.2786617661
1193	0.2786248207
1194	0.2785811615
1195	0.2785460472
1196	0.2784706116
1197	0.2783745575
1198	0.2781733513
1199	0.2780493546
1200	0.2778336716
1201	0.2777928734
1202	0.2777560425
1203	0.2777194595
1204	0.2776765442
1205	0.2776403618
1206	0.2775181961
1207	0.2774438477
1208	0.2772592926
1209	0.2772232628
1210	0.2771874809
1211	0.277151947
1212	0.2771185112
1213	0.2770852661
1214	0.2770502853
1215	0.2770189285
1216	0.2769897842
1217	0.2769418716
1218	0.2768943787
1219	0.2768472672
1220	0.2768005371
1221	0.2767541695
1222	0.2767081833
1223	0.2766625214
1224	0.2766318893
1225	0.2765866089
1226	0.2765416336
1227	0.2765112495
1228	0.2764666367
1229	0.2764375687
1230	0.2763933182
1231	0.2763493729
1232	0.2763056755
1233	0.2762756348
1234	0.2762322235
1235	0.2762023544
1236	0.2761739731
1237	0.2761309052
1238	0.2760881042
1239	0.276062088
1240	0.276019516
1241	0.2759919167
1242	0.2759495735
1243	0.2759221268
1244	0.275890007
1245	0.2757954788
1246	0.2757634926
1247	0.2757188034
1248	0.2756816483
1249	0.2756447029
1250	0.2755662346
1251	0.2754730988
1252	0.2754294586
1253	0.2753927994
1254	0.2753006744
1255	0.2752575302
1256	0.2752231026
1257	0.2751867867
1258	0.2750957298
1259	0.2750501442
1260	0.2750131989
1261	0.2749707413
1262	0.2748806572
1263	0.2748328972
1264	0.2748000145
1265	0.2747582436
1266	0.274710865
1267	0.2745805359
1268	0.274452095
1269	0.2743305969
1270	0.274203968
1271	0.2740837669
1272	0.2738260269
1273	0.2737073517
1274	0.2735827637
1275	0.2733287048
1276	0.273211422
1277	0.2730888939
1278	0.2730097389
1279	0.2729238129
1280	0.2728451729
1281	0.2727244759
1282	0.2726465034
1283	0.2725308609
1284	0.2723670959
1285	0.2723386192
1286	0.2722942734
1287	0.2722659683
1288	0.2721814537
1289	0.2721532822
1290	0.2720928192
1291	0.272060585
1292	0.2720285225
1293	0.271867218
1294	0.2718342209
1295	0.2717882919
1296	0.2717565918
1297	0.2717250252
1298	0.2716957092
1299	0.2716500473
1300	0.2714907265
1301	0.2714511681
1302	0.2714220238
1303	0.2713232803
1304	0.2712943649
1305	0.2712654495
1306	0.2710827255
1307	0.2710430527
1308	0.2710143852
1309	0.2708535957
1310	0.2708247375
1311	0.2707976532
1312	0.2707687759
1313	0.2707378006
1314	0.2705821991
1315	0.2705536079
1316	0.2705312729
1317	0.2705122375
1318	0.2704690552
1319	0.2704501343
1320	0.2702962494
1321	0.2702680206
1322	0.2702230835
1323	0.2701113129
1324	0.270092411
1325	0.269940567
1326	0.2699137115
1327	0.2698949051
1328	0.2698690414
1329	0.2698503113
1330	0.2697828293
1331	0.2697642326
1332	0.2697353363
1333	0.2696528625
1334	0.2696249199
1335	0.2695301628
1336	0.2695044708
1337	0.2694445038
1338	0.2693632126
1339	0.2693376541
1340	0.2692859459
1341	0.2692265511
1342	0.2691854095
1343	0.2691409683
1344	0.2689112473
1345	0.2688310814
1346	0.268737793
1347	0.2686791039
1348	0.2685098648
1349	0.2684342957
1350	0.2683761978
1351	0.2683607101
1352	0.2683156967
1353	0.2683002853
1354	0.2682849693
1355	0.2682556152
1356	0.2682323647
1357	0.268204174
1358	0.2681809807
1359	0.2681363106
1360	0.2681083298
1361	0.2680337715
1362	0.2680106926
1363	0.2679829216
1364	0.2679366875
1365	0.2678792191
1366	0.2676915359
1367	0.2676473045
1368	0.2676235962
1369	0.2675922012
1370	0.2675352287
1371	0.2674912834
1372	0.2674621582
1373	0.2674386215
1374	0.267244339
1375	0.2672154999
1376	0.2671908569
1377	0.2671675491
1378	0.2671220016
1379	0.2670655632
1380	0.2670222664
1381	0.2669937134
1382	0.2669692993
1383	0.2667258072
1384	0.2665338326
1385	0.2664888573
1386	0.2664330673
1387	0.2663667679
1388	0.2663438225
1389	0.2663179207
1390	0.2662950516
1391	0.2662397385
1392	0.2661971855
1393	0.2661690903
1394	0.2661462975
1395	0.2661183548
1396	0.2660945511
1397	0.2660475349
1398	0.2659984207
1399	0.2658086014
1400	0.2657649612
1401	0.265525856
1402	0.2654794884
1403	0.2652672958
1404	0.2652183914
1405	0.2650615311
1406	0.2648258972
1407	0.2646096802
1408	0.2645612335
1409	0.264346962
1410	0.2642988777
1411	0.2641451836
1412	0.2639275169
1413	0.2638508987
1414	0.2636659622
1415	0.2636187363
1416	0.263574276
1417	0.2634986687
1418	0.263457756
1419	0.2634265709
1420	0.2632331848
1421	0.2630027008
1422	0.2628522682
1423	0.262632637
1424	0.2624410629
1425	0.2622514153
1426	0.2620637512
1427	0.2618742943
1428	0.2616888618
1429	0.2615052795
1430	0.261311512
1431	0.2611300278
1432	0.2609493637
1433	0.2607699585
1434	0.260592289
1435	0.2604163361
1436	0.2603749466
1437	0.2601428223
1438	0.2600029945
1439	0.2598295212
1440	0.259599762
1441	0.2594283104
1442	0.2592005157
1443	0.2590633774
1444	0.2589614868
1445	0.2587919617
1446	0.2585771179
1447	0.2583566666
1448	0.2581898117
1449	0.2580550385
1450	0.2578370667
1451	0.2576514626
1452	0.2574292183
1453	0.257296257
1454	0.2571326637
1455	0.2569279289
1456	0.256749649
1457	0.2565673065
1458	0.256436348
1459	0.2563980675
1460	0.2562480354
1461	0.2560998535
1462	0.2560074425
1463	0.2558470726
1464	0.2557266808
1465	0.2555788803
1466	0.2553920174
1467	0.2552338409
1468	0.2550879097
1469	0.2549219131
1470	0.2547064209
1471	0.2544974709
1472	0.2542844391
1473	0.2541082764
1474	0.2539904976
1475	0.2538077927
1476	0.2536264038
1477	0.2536065674
1478	0.2533997536
1479	0.2532457352
1480	0.2531295013
1481	0.2529568863
1482	0.2527823639
1483	0.2525891113
1484	0.2524639511
1485	0.2524269295
1486	0.2523844337
1487	0.2522331238
1488	0.2521965408
1489	0.2520467949
1490	0.2519326973
1491	0.2518985367
1492	0.2517269325
1493	0.2515363884
1494	0.2514235306
1495	0.2513863945
1496	0.2513526917
1497	0.2511845016
1498	0.2510727501
1499	0.2508679962
1500	0.2508270264
1501	0.2507904625
1502	0.2506216621
1503	0.2504559708
1504	0.2503456688
1505	0.2503065872
1506	0.2501317787
1507	0.2500653076
1508	0.2500321579
1509	0.2499949646
1510	0.2498532867
1511	0.2496801567
1512	0.2496611977
1513	0.2494950867
1514	0.2493865585
1515	0.2492149734
1516	0.249196167
1517	0.2490257645
1518	0.2489948654
1519	0.2489761734
1520	0.2487766266
1521	0.2487580299
1522	0.2486192703
