iter	Passed	Remaining
419	23507	88375
420	23560	88308
421	23603	88206
422	23661	88155
423	23719	88107
424	23771	88039
425	23831	87996
426	23887	87943
427	23947	87900
428	24005	87854
429	24060	87794
430	24112	87724
431	24155	87619
432	24213	87571
433	24263	87492
434	24320	87441
435	24376	87387
436	24437	87349
437	24482	87252
438	24538	87200
439	24598	87155
440	24659	87118
441	24714	87059
442	24768	86997
443	24812	86898
444	24858	86807
445	24911	86743
446	24968	86692
447	25014	86602
448	25069	86542
449	25126	86492
450	25183	86438
451	25231	86356
452	25288	86303
453	25346	86257
454	25408	86222
455	25473	86197
456	25526	86129
457	25572	86042
458	25635	86010
459	25687	85942
460	25750	85908
461	25795	85816
462	25847	85748
463	25894	85663
464	25947	85598
465	25992	85508
466	26035	85410
467	26088	85344
468	26135	85262
469	26189	85199
470	26240	85128
471	26298	85079
472	26360	85043
473	26423	85012
474	26481	84965
475	26533	84896
476	26593	84854
477	26654	84816
478	26703	84737
479	26751	84657
480	26809	84608
481	26871	84572
482	26931	84530
483	26991	84487
484	27048	84435
485	27102	84375
486	27162	84332
487	27217	84272
488	27261	84182
489	27320	84134
490	27370	84061
491	27415	83973
492	27472	83921
493	27515	83828
494	27555	83725
495	27599	83634
496	27648	83557
497	27702	83497
498	27746	83405
499	27791	83319
500	27836	83232
501	27893	83179
502	27948	83123
503	27999	83053
504	28058	83008
505	28104	82926
506	28167	82890
507	28217	82819
508	28273	82766
509	28315	82670
510	28365	82597
511	28423	82548
512	28477	82491
513	28535	82442
514	28581	82360
515	28641	82317
516	28684	82225
517	28741	82173
518	28797	82121
519	28855	82071
520	28910	82015
521	28971	81975
522	29027	81920
523	29074	81842
524	29124	81770
525	29189	81742
526	29246	81690
527	29304	81640
528	29352	81566
529	29406	81507
530	29459	81444
531	29515	81390
532	29559	81302
533	29609	81231
534	29652	81142
535	29704	81078
536	29758	81017
537	29804	80938
538	29859	80881
539	29916	80828
540	29959	80742
541	30017	80693
542	30072	80637
543	30126	80578
544	30178	80513
545	30234	80459
546	30279	80377
547	30336	80324
548	30382	80245
549	30437	80189
550	30493	80135
551	30545	80072
552	30605	80028
553	30659	79968
554	30716	79918
555	30771	79862
556	30827	79808
557	30881	79748
558	30934	79689
559	30981	79611
560	31027	79533
561	31075	79457
562	31122	79382
563	31180	79332
564	31222	79244
565	31264	79155
566	31319	79100
567	31363	79016
568	31414	78950
569	31455	78859
570	31496	78769
571	31540	78684
572	31583	78600
573	31634	78534
574	31677	78449
575	31718	78359
576	31759	78269
577	31800	78181
578	31841	78091
579	31891	78024
580	31947	77972
581	31993	77896
582	32037	77812
583	32080	77729
584	32122	77642
585	32176	77586
586	32232	77534
587	32279	77458
588	32333	77403
589	32379	77327
590	32426	77252
591	32486	77209
592	32526	77119
593	32579	77061
594	32634	77006
595	32690	76953
596	32732	76870
597	32790	76821
598	32844	76765
599	32899	76711
600	32954	76655
601	32997	76573
602	33039	76489
603	33083	76409
604	33136	76351
605	33192	76298
606	33248	76247
607	33294	76171
608	33407	76251
609	33459	76188
610	33511	76128
611	33566	76073
612	33608	75990
613	33651	75908
614	33716	75876
615	33764	75805
616	33809	75729
617	33865	75677
618	33915	75612
619	33971	75559
620	34013	75475
621	34054	75390
622	34107	75331
623	34149	75250
624	34208	75203
625	34262	75148
626	34307	75071
627	34349	74988
628	34404	74934
629	34456	74875
630	34509	74816
631	34561	74755
632	34603	74672
633	34647	74594
634	34690	74516
635	34732	74434
636	34786	74379
637	34829	74299
638	34883	74243
639	34929	74171
640	34973	74094
641	35028	74039
642	35081	73983
643	35126	73908
644	35174	73838
645	35224	73775
646	35270	73702
647	35315	73628
648	35368	73571
649	35423	73518
650	35480	73468
651	35523	73390
652	35583	73346
653	35628	73272
654	35683	73220
655	35738	73166
656	35795	73116
657	35848	73058
658	35890	72980
659	35945	72926
660	36002	72877
661	36059	72826
662	36102	72749
663	36156	72694
664	36199	72616
665	36244	72542
666	36287	72466
667	36341	72411
668	36396	72358
669	36449	72301
670	36495	72230
671	36554	72183
672	36602	72116
673	36658	72066
674	36700	71988
675	36744	71913
676	36799	71859
677	36861	71820
678	36918	71770
679	36961	71694
680	37015	71639
681	37070	71587
682	37123	71529
683	37178	71475
684	37222	71401
685	37271	71337
686	37326	71284
687	37379	71228
688	37430	71167
689	37488	71118
690	37547	71073
691	37588	70994
692	37644	70944
693	37690	70874
694	37739	70808
695	37792	70753
696	37846	70698
697	37895	70633
698	37947	70575
699	38002	70521
700	38053	70461
701	38099	70391
702	38149	70329
703	38205	70279
704	38259	70223
705	38313	70169
706	38372	70124
707	38427	70069
708	38476	70006
709	38526	69945
710	38582	69893
711	38639	69844
712	38701	69803
713	38756	69751
714	38815	69704
715	38875	69661
716	38928	69604
717	38984	69552
718	39029	69482
719	39086	69432
720	39139	69375
721	39194	69323
722	39245	69262
723	39298	69206
724	39341	69131
725	39395	69078
726	39436	69000
727	39488	68942
728	39531	68867
729	39576	68798
730	39630	68743
731	39688	68695
732	39733	68625
733	39787	68571
734	39838	68511
735	39888	68450
736	39941	68393
737	39998	68343
738	40052	68289
739	40104	68231
740	40153	68168
741	40207	68114
742	40258	68054
743	40311	67999
744	40369	67951
745	40424	67898
746	40484	67853
747	40538	67799
748	40592	67745
749	40638	67676
750	40696	67629
751	40745	67565
752	40795	67504
753	40849	67450
754	40902	67395
755	40954	67335
756	41009	67282
757	41060	67224
758	41109	67162
759	41154	67092
760	41211	67042
761	41257	66975
762	41321	66936
763	41368	66871
764	41414	66804
765	41473	66758
766	41527	66704
767	41587	66659
768	41647	66613
769	41705	66565
770	41750	66496
771	41795	66429
772	41850	66376
773	41910	66331
774	41953	66258
775	42011	66212
776	42068	66161
777	42107	66083
778	42160	66028
779	42215	65975
780	42256	65901
781	42300	65831
782	42355	65778
783	42408	65723
784	42463	65668
785	42505	65596
786	42559	65542
787	42612	65487
788	42670	65438
789	42713	65367
790	42765	65311
791	42807	65237
792	42854	65172
793	42897	65103
794	42950	65046
795	43002	64989
796	43048	64924
797	43094	64857
798	43152	64809
799	43197	64742
800	43238	64668
801	43280	64597
802	43336	64546
803	43392	64495
804	43437	64427
805	43496	64380
806	43545	64319
807	43603	64271
808	43647	64203
809	43691	64134
810	43739	64072
811	43784	64005
812	43829	63937
813	43874	63871
814	43918	63803
815	43972	63749
816	44023	63691
817	44065	63619
818	44106	63547
819	44150	63479
820	44202	63422
821	44253	63365
822	44296	63296
823	44354	63247
824	44399	63181
825	44452	63126
826	44496	63059
827	44543	62995
828	44586	62926
829	44638	62870
830	44685	62806
831	44728	62738
832	44781	62683
833	44835	62629
834	44890	62577
835	44941	62520
836	44990	62460
837	45034	62392
838	45077	62324
839	45122	62258
840	45176	62204
841	45231	62153
842	45278	62090
843	45323	62023
844	45368	61958
845	45416	61897
846	45458	61828
847	45516	61779
848	45561	61714
849	45604	61646
850	45649	61581
851	45702	61527
852	45752	61468
853	45801	61408
854	45849	61347
855	45901	61291
856	45943	61222
857	45994	61165
858	46046	61109
859	46090	61042
860	46131	60972
861	46173	60904
862	46226	60849
863	46271	60785
864	46314	60717
865	46357	60650
866	46413	60599
867	46458	60535
868	46504	60472
869	46560	60421
870	46617	60372
871	46662	60308
872	46706	60242
873	46749	60175
874	46792	60108
875	46846	60055
876	46891	59990
877	46931	59920
878	46977	59857
879	47021	59791
880	47067	59728
881	47109	59660
882	47154	59597
883	47198	59532
884	47241	59465
885	47283	59398
886	47325	59330
887	47368	59264
888	47409	59195
889	47461	59140
890	47505	59074
891	47557	59020
892	47606	58961
893	47655	58902
894	47698	58837
895	47743	58773
896	47789	58711
897	47836	58650
898	47889	58596
899	47935	58534
900	47979	58469
901	48021	58403
902	48066	58340
903	48109	58273
904	48150	58206
905	48198	58146
906	48242	58082
907	48287	58018
908	48332	57956
909	48373	57888
910	48427	57836
911	48477	57779
912	48521	57715
913	48563	57649
914	48604	57581
915	48650	57520
916	48697	57459
917	48742	57397
918	48796	57345
919	48846	57288
920	48890	57224
921	48935	57162
922	48980	57099
923	49026	57038
924	49068	56972
925	49110	56907
926	49155	56844
927	49199	56780
928	49239	56712
929	49288	56655
930	49334	56594
931	49386	56539
932	49431	56478
933	49492	56433
934	49537	56371
935	49584	56312
936	49629	56250
937	49688	56204
938	49735	56144
939	49782	56084
940	49827	56023
941	49882	55971
942	49921	55903
943	49967	55843
944	50015	55784
945	50061	55723
946	50107	55663
947	50152	55601
948	50204	55547
949	50246	55483
950	50302	55432
951	50345	55369
952	50387	55304
953	50427	55238
954	50472	55176
955	50515	55112
956	50560	55051
957	50614	54999
958	50660	54939
959	50703	54876
960	50747	54813
961	50798	54758
962	50840	54693
963	50887	54635
964	50938	54581
965	50981	54517
966	51028	54458
967	51082	54406
968	51127	54346
969	51177	54290
970	51220	54226
971	51267	54168
972	51317	54112
973	51360	54050
974	51405	53988
975	51463	53942
976	51506	53878
977	51555	53821
978	51599	53760
979	51650	53705
980	51703	53653
981	51748	53592
982	51796	53535
983	51840	53473
984	51897	53425
985	51946	53368
986	52000	53317
987	52043	53255
988	52095	53201
989	52145	53146
990	52205	53100
991	52248	53039
992	52295	52980
993	52354	52934
994	52401	52875
995	52458	52826
996	52504	52767
997	52555	52713
998	52603	52656
999	52650	52598
1000	52706	52548
1001	52763	52500
1002	52808	52440
1003	52873	52399
1004	52921	52342
1005	52979	52294
1006	53043	52253
1007	53103	52207
1008	53151	52150
1009	53199	52093
1010	53247	52036
1011	53294	51977
1012	53337	51916
1013	53386	51859
1014	53443	51811
1015	53497	51760
1016	53550	51707
1017	53600	51652
1018	53645	51592
1019	53696	51538
1020	53750	51486
1021	53803	51434
1022	53868	51393
1023	53930	51349
1024	53978	51292
1025	54035	51243
1026	54082	51185
1027	54139	51137
1028	54197	51089
1029	54253	51039
1030	54305	50986
1031	54349	50926
1032	54403	50874
1033	54463	50828
1034	54520	50780
1035	54582	50736
1036	54636	50684
1037	54689	50632
1038	54739	50577
1039	54787	50520
1040	54840	50468
1041	54899	50420
1042	54951	50367
1043	55004	50315
1044	55061	50266
1045	55113	50213
1046	55166	50160
1047	55213	50103
1048	55269	50053
1049	55322	50000
1050	55377	49950
1051	55420	49888
1052	55472	49835
1053	55525	49783
1054	55580	49732
1055	55629	49676
1056	55678	49620
1057	55731	49568
1058	55783	49515
1059	55842	49468
1060	55897	49417
1061	55949	49364
1062	56000	49309
1063	56059	49263
1064	56105	49204
1065	56159	49152
1066	56202	49091
1067	56255	49039
1068	56307	48985
1069	56349	48924
1070	56404	48873
1071	56459	48822
1072	56517	48775
1073	56583	48733
1074	56635	48680
1075	56693	48631
1076	56739	48573
1077	56792	48521
1078	56847	48470
1079	56900	48417
1080	56950	48363
1081	57006	48313
1082	57065	48265
1083	57110	48206
1084	57164	48155
1085	57218	48103
1086	57270	48050
1087	57315	47991
1088	57371	47941
1089	57425	47890
1090	57482	47840
1091	57536	47788
1092	57592	47738
1093	57648	47689
1094	57703	47638
1095	57753	47583
1096	57809	47533
1097	57860	47479
1098	57913	47426
1099	57965	47373
1100	58022	47324
1101	58071	47268
1102	58118	47211
1103	58171	47158
1104	58212	47097
1105	58267	47045
1106	58320	46993
1107	58373	46941
1108	58419	46882
1109	58474	46832
1110	58532	46783
1111	58585	46731
1112	58640	46680
1113	58691	46626
1114	58742	46572
1115	58798	46522
1116	58859	46476
1117	58915	46425
1118	58964	46370
1119	59009	46312
1120	59058	46255
1121	59105	46199
1122	59158	46147
1123	59214	46096
1124	59262	46040
1125	59326	45996
1126	59384	45948
1127	59437	45895
1128	59486	45839
1129	59539	45787
1130	59597	45738
1131	59656	45691
1132	59714	45642
1133	59765	45588
1134	59823	45539
1135	59874	45485
1136	59934	45438
1137	59988	45386
1138	60049	45340
1139	60106	45290
1140	60155	45235
1141	60199	45176
1142	60253	45124
1143	60305	45071
1144	60356	45016
1145	60405	44961
1146	60462	44911
1147	60522	44864
1148	60580	44815
1149	60636	44765
1150	60691	44714
1151	60754	44669
1152	60802	44613
1153	60851	44557
1154	60912	44510
1155	60965	44458
1156	61013	44402
1157	61065	44349
1158	61119	44297
1159	61168	44241
1160	61219	44187
1161	61266	44130
1162	61317	44077
1163	61365	44020
1164	61422	43971
1165	61478	43920
1166	61530	43867
1167	61576	43810
1168	61628	43756
1169	61677	43701
1170	61725	43645
1171	61771	43587
1172	61826	43536
1173	61877	43482
1174	61925	43427
1175	61981	43376
1176	62032	43322
1177	62080	43266
1178	62135	43215
1179	62178	43156
1180	62234	43105
1181	62280	43048
1182	62336	42998
1183	62397	42951
1184	62465	42908
1185	62511	42851
1186	62617	42834
1187	62660	42776
1188	62701	42715
1189	62744	42655
1190	62788	42596
1191	62833	42538
1192	62877	42480
1193	62926	42425
1194	62969	42365
1195	63013	42307
1196	63062	42252
1197	63115	42200
1198	63167	42147
1199	63212	42088
1200	63265	42036
1201	63308	41977
1202	63349	41916
1203	63392	41858
1204	63437	41800
1205	63480	41741
1206	63527	41685
1207	63574	41628
1208	63626	41575
1209	63674	41519
1210	63717	41460
1211	63760	41402
1212	63804	41344
1213	63848	41285
1214	63892	41227
1215	63941	41172
1216	63987	41115
1217	64038	41062
1218	64082	41004
1219	64125	40945
1220	64167	40886
1221	64213	40829
1222	64260	40773
1223	64303	40715
1224	64344	40655
1225	64390	40598
1226	64438	40542
1227	64483	40486
1228	64535	40432
1229	64582	40377
1230	64628	40320
1231	64675	40264
1232	64725	40210
1233	64768	40152
1234	64811	40093
1235	64855	40036
1236	64895	39975
1237	64941	39919
1238	64991	39865
1239	65034	39807
1240	65078	39749
1241	65120	39691
1242	65166	39634
1243	65209	39576
1244	65255	39520
1245	65303	39464
1246	65352	39410
1247	65394	39352
1248	65444	39298
1249	65487	39239
1250	65533	39184
1251	65589	39133
1252	65636	39078
1253	65683	39022
1254	65736	38970
1255	65786	38916
1256	65841	38865
1257	65887	38809
1258	65939	38757
1259	65987	38702
1260	66030	38644
1261	66077	38589
1262	66127	38534
1263	66172	38478
1264	66217	38421
1265	66263	38365
1266	66308	38309
1267	66357	38254
1268	66407	38201
1269	66453	38145
1270	66501	38090
1271	66546	38034
1272	66599	37982
1273	66671	37940
1274	66717	37885
1275	66764	37829
1276	66813	37775
1277	66863	37722
1278	66913	37668
1279	66963	37614
1280	67016	37562
1281	67068	37510
1282	67117	37456
1283	67166	37401
1284	67222	37351
1285	67270	37297
1286	67321	37243
1287	67365	37186
1288	67415	37133
1289	67461	37077
1290	67507	37022
1291	67551	36964
1292	67599	36910
1293	67651	36858
1294	67700	36803
1295	67747	36748
1296	67791	36692
1297	67840	36637
1298	67886	36582
1299	67936	36528
1300	67992	36478
1301	68038	36423
1302	68084	36367
1303	68128	36310
1304	68174	36255
1305	68217	36198
1306	68266	36144
1307	68310	36087
1308	68349	36028
1309	68391	35971
1310	68436	35914
1311	68485	35861
1312	68536	35808
1313	68580	35751
1314	68626	35696
1315	68671	35640
1316	68713	35582
1317	68760	35528
1318	68806	35472
1319	68850	35416
1320	68901	35363
1321	68942	35305
1322	68986	35249
1323	69032	35194
1324	69080	35139
1325	69136	35089
1326	69178	35032
1327	69223	34976
1328	69265	34919
1329	69309	34863
1330	69353	34807
1331	69394	34749
1332	69440	34694
1333	69485	34638
1334	69534	34585
1335	69587	34533
1336	69633	34478
1337	69678	34422
1338	69724	34367
1339	69768	34311
1340	69813	34255
1341	69855	34199
1342	69900	34143
1343	69944	34087
1344	69993	34033
1345	70038	33978
1346	70082	33922
1347	70127	33867
1348	70180	33815
1349	70226	33760
1350	70274	33706
1351	70321	33652
1352	70370	33598
1353	70420	33545
1354	70464	33490
1355	70514	33437
1356	70562	33383
1357	70608	33328
1358	70656	33274
1359	70709	33223
1360	70757	33168
1361	70806	33115
1362	70848	33059
1363	70889	33001
1364	70933	32946
1365	70980	32892
1366	71031	32839
1367	71077	32784
1368	71122	32729
1369	71170	32675
1370	71222	32624
1371	71267	32568
1372	71315	32515
1373	71357	32458
1374	71412	32408
1375	71458	32353
1376	71508	32300
1377	71555	32246
1378	71604	32193
1379	71654	32140
1380	71703	32087
1381	71747	32032
1382	71794	31977
1383	71851	31928
1384	71909	31879
1385	71957	31825
1386	72009	31773
1387	72054	31718
1388	72097	31662
1389	72140	31606
1390	72180	31549
1391	72223	31494
1392	72266	31438
1393	72309	31382
1394	72350	31325
1395	72389	31268
1396	72433	31213
1397	72483	31160
1398	72538	31110
1399	72599	31062
1400	72646	31008
1401	72704	30959
1402	72754	30906
1403	72809	30855
1404	72855	30801
1405	72916	30753
1406	72968	30701
1407	73025	30651
1408	73075	30599
1409	73134	30550
1410	73182	30497
1411	73231	30444
1412	73282	30391
1413	73330	30338
1414	73389	30289
1415	73438	30236
1416	73483	30181
1417	73529	30127
1418	73575	30073
1419	73621	30018
1420	73669	29965
1421	73725	29915
1422	73779	29864
1423	73841	29816
1424	73899	29767
1425	73950	29714
1426	74001	29662
1427	74054	29611
1428	74109	29560
1429	74166	29510
1430	74219	29459
1431	74269	29407
1432	74324	29356
1433	74378	29305
1434	74430	29253
1435	74483	29201
1436	74531	29148
1437	74588	29098
1438	74637	29046
1439	74687	28993
1440	74743	28943
1441	74797	28891
1442	74854	28841
1443	74909	28791
1444	74959	28738
1445	75012	28687
1446	75070	28637
1447	75128	28588
1448	75186	28538
1449	75239	28487
1450	75301	28439
1451	75353	28387
1452	75410	28337
1453	75463	28285
1454	75522	28236
1455	75579	28186
1456	75638	28137
1457	75693	28086
1458	75750	28036
1459	75795	27982
1460	75845	27929
1461	75897	27877
1462	75946	27824
1463	75995	27771
1464	76052	27721
1465	76109	27671
1466	76166	27621
1467	76215	27568
1468	76265	27515
1469	76314	27462
1470	76371	27412
1471	76432	27363
1472	76488	27313
1473	76541	27261
1474	76594	27210
1475	76656	27162
1476	76721	27114
1477	76764	27059
1478	76823	27010
1479	76874	26958
1480	76929	26907
1481	76986	26856
1482	77042	26806
1483	77100	26756
1484	77151	26704
1485	77197	26650
1486	77242	26595
1487	77289	26542
1488	77337	26489
1489	77390	26437
1490	77445	26386
1491	77489	26331
1492	77540	26279
1493	77601	26230
1494	77657	26180
1495	77706	26127
1496	77755	26074
1497	77811	26023
1498	77868	25973
1499	77931	25925
1500	77975	25870
1501	78023	25817
1502	78079	25766
1503	78130	25714
1504	78183	25662
1505	78226	25608
1506	78280	25556
1507	78329	25503
1508	78376	25450
1509	78422	25396
1510	78480	25346
1511	78539	25296
1512	78592	25245
1513	78653	25196
1514	78707	25144
1515	78761	25093
1516	78803	25038
1517	78857	24987
1518	78899	24932
1519	78940	24876
1520	79000	24827
1521	79044	24772
1522	79100	24722
1523	79159	24672
1524	79205	24618
1525	79262	24568
1526	79320	24518
1527	79376	24467
1528	79437	24418
1529	79491	24367
1530	79541	24314
1531	79593	24262
1532	79644	24210
1533	79688	24155
1534	79730	24100
1535	79778	24047
1536	79829	23995
1537	79875	23941
1538	79938	23893
1539	79987	23840
1540	80044	23790
1541	80096	23738
1542	80140	23683
1543	80184	23629
1544	80233	23576
1545	80277	23522
1546	80337	23472
1547	80382	23418
1548	80426	23364
1549	80474	23311
1550	80521	23258
1551	80567	23204
1552	80628	23155
1553	80674	23101
1554	80723	23048
1555	80772	22996
1556	80824	22944
1557	80875	22892
1558	80921	22838
1559	80967	22785
1560	81014	22731
1561	81065	22679
1562	81124	22629
1563	81173	22577
1564	81218	22523
1565	81264	22469
1566	81316	22417
1567	81365	22365
1568	81417	22313
1569	81461	22259
1570	81521	22209
1571	81576	22158
1572	81634	22108
1573	81681	22055
1574	81723	22000
1575	81772	21947
1576	81830	21897
1577	81876	21844
1578	81922	21790
1579	81976	21739
1580	82019	21685
1581	82066	21631
1582	82114	21579
1583	82163	21526
1584	82222	21476
1585	82272	21424
1586	82319	21370
1587	82377	21320
1588	82429	21268
1589	82493	21220
1590	82555	21170
1591	82614	21120
1592	82665	21068
1593	82717	21016
1594	82765	20963
1595	82814	20911
1596	82873	20861
1597	82920	20807
1598	82965	20754
1599	83022	20703
1600	83078	20652
1601	83129	20600
1602	83176	20547
1603	83228	20495
1604	83274	20442
1605	83332	20392
1606	83385	20340
1607	83439	20289
1608	83490	20236
1609	83545	20185
1610	83604	20135
1611	83662	20085
1612	83715	20033
1613	83772	19982
1614	83835	19933
1615	83888	19881
1616	83937	19829
1617	83993	19778
1618	84044	19726
1619	84094	19674
1620	84144	19621
1621	84199	19570
1622	84250	19518
1623	84304	19466
1624	84351	19413
1625	84404	19362
1626	84454	19309
1627	84504	19257
1628	84551	19204
1629	84605	19153
1630	84655	19100
1631	84719	19051
1632	84776	19000
1633	84834	18950
1634	84882	18897
1635	84931	18844
1636	84980	18792
1637	85034	18740
1638	85090	18689
1639	85135	18636
1640	85196	18586
1641	85256	18536
1642	85311	18485
1643	85365	18433
1644	85414	18380
1645	85456	18326
1646	85503	18274
1647	85558	18222
1648	85612	18171
1649	85666	18119
1650	85724	18069
1651	85767	18015
1652	85822	17964
1653	85881	17913
1654	85926	17860
1655	85970	17806
1656	86028	17755
1657	86082	17704
1658	86134	17652
1659	86180	17599
1660	86224	17546
1661	86269	17492
1662	86314	17439
1663	86371	17388
1664	86423	17336
