iter	Passed	Remaining
1661	85251	17286
1662	85302	17234
1663	85357	17184
1664	85411	17133
1665	85465	17082
1666	85521	17032
1667	85574	16981
1668	85633	16931
1669	85690	16881
1670	85730	16828
1671	85780	16776
1672	85833	16725
1673	85883	16673
1674	85940	16623
1675	85992	16572
1676	86048	16522
1677	86108	16472
1678	86163	16421
1679	86215	16370
1680	86269	16319
1681	86317	16267
1682	86374	16217
1683	86427	16166
1684	86481	16115
1685	86533	16064
1686	86583	16013
1687	86633	15961
1688	86684	15910
1689	86739	15859
1690	86797	15809
1691	86850	15758
1692	86897	15706
1693	86940	15653
1694	86999	15603
1695	87051	15552
1696	87100	15500
1697	87155	15449
1698	87206	15398
1699	87259	15347
1700	87312	15296
1701	87357	15243
1702	87415	15193
1703	87462	15141
1704	87516	15090
1705	87573	15040
1706	87621	14988
1707	87672	14937
1708	87721	14885
1709	87769	14833
1710	87814	14781
1711	87863	14729
1712	87907	14676
1713	87953	14624
1714	87993	14571
1715	88036	14518
1716	88082	14466
1717	88127	14414
1718	88182	14363
1719	88227	14311
1720	88277	14259
1721	88317	14206
1722	88357	14153
1723	88404	14101
1724	88446	14048
1725	88494	13997
1726	88534	13944
1727	88579	13891
1728	88626	13839
1729	88672	13787
1730	88717	13735
1731	88768	13684
1732	88814	13632
1733	88861	13580
1734	88910	13528
1735	88953	13476
1736	89005	13425
1737	89048	13372
1738	89099	13321
1739	89148	13269
1740	89191	13217
1741	89242	13166
1742	89293	13114
1743	89341	13063
1744	89390	13011
1745	89440	12960
1746	89486	12908
1747	89541	12857
1748	89593	12806
1749	89642	12754
1750	89694	12703
1751	89744	12652
1752	89792	12600
1753	89849	12550
1754	89902	12499
1755	89958	12448
1756	90012	12397
1757	90067	12347
1758	90114	12295
1759	90160	12243
1760	90200	12190
1761	90253	12139
1762	90300	12087
1763	90347	12036
1764	90397	11984
1765	90454	11934
1766	90499	11882
1767	90546	11830
1768	90595	11778
1769	90647	11727
1770	90694	11676
1771	90738	11623
1772	90782	11571
1773	90829	11520
1774	90879	11468
1775	90925	11416
1776	90978	11365
1777	91035	11315
1778	91083	11263
1779	91136	11212
1780	91189	11161
1781	91233	11109
1782	91285	11058
1783	91340	11007
1784	91383	10955
1785	91428	10903
1786	91480	10852
1787	91530	10801
1788	91580	10750
1789	91623	10697
1790	91677	10647
1791	91734	10596
1792	91784	10545
1793	91831	10493
1794	91874	10441
1795	91931	10390
1796	91987	10340
1797	92044	10289
1798	92096	10238
1799	92140	10186
1800	92195	10135
1801	92241	10084
1802	92293	10033
1803	92334	9980
1804	92376	9928
1805	92426	9877
1806	92484	9826
1807	92540	9776
1808	92587	9724
1809	92640	9673
1810	92690	9622
1811	92736	9570
1812	92779	9518
1813	92833	9467
1814	92887	9416
1815	92932	9364
1816	92982	9313
1817	93036	9262
1818	93086	9211
1819	93140	9160
1820	93193	9109
1821	93236	9057
1822	93278	9005
1823	93330	8954
1824	93382	8903
1825	93426	8851
1826	93481	8800
1827	93523	8748
1828	93577	8697
1829	93635	8647
1830	93692	8596
1831	93743	8545
1832	93799	8494
1833	93854	8443
1834	93898	8392
1835	93953	8341
1836	94010	8290
1837	94059	8239
1838	94116	8188
1839	94176	8138
1840	94228	8086
1841	94281	8035
1842	94326	7984
1843	94370	7932
1844	94427	7881
1845	94481	7830
1846	94526	7779
1847	94580	7728
1848	94631	7677
1849	94686	7626
1850	94742	7575
1851	94799	7524
1852	94849	7473
1853	94905	7422
1854	94962	7371
1855	95015	7320
1856	95067	7269
1857	95124	7218
1858	95178	7167
1859	95234	7116
1860	95288	7065
1861	95346	7015
1862	95404	6964
1863	95458	6913
1864	95511	6862
1865	95563	6811
1866	95624	6760
1867	95682	6710
1868	95741	6659
1869	95800	6608
1870	95857	6557
1871	95913	6506
1872	95981	6456
1873	96034	6405
1874	96090	6354
1875	96144	6303
1876	96197	6252
1877	96239	6200
1878	96298	6149
1879	96359	6099
1880	96411	6048
1881	96462	5996
1882	96513	5945
1883	96566	5894
1884	96617	5843
1885	96658	5791
1886	96708	5740
1887	96759	5688
1888	96814	5637
1889	96855	5585
1890	96909	5534
1891	96961	5483
1892	97012	5432
1893	97064	5381
1894	97117	5329
1895	97173	5278
1896	97228	5227
1897	97282	5176
1898	97325	5125
1899	97367	5073
1900	97420	5022
1901	97470	4970
1902	97527	4919
1903	97577	4868
1904	97626	4817
1905	97683	4766
1906	97728	4714
1907	97777	4663
1908	97830	4612
1909	97879	4560
1910	97934	4509
1911	97981	4458
1912	98024	4406
1913	98081	4355
1914	98135	4304
1915	98183	4253
1916	98230	4201
1917	98280	4150
1918	98325	4099
1919	98375	4047
1920	98429	3996
1921	98470	3944
1922	98511	3893
1923	98552	3841
1924	98598	3790
1925	98641	3738
1926	98693	3687
1927	98745	3636
1928	98800	3585
1929	98854	3534
1930	98897	3482
1931	98949	3431
1932	98999	3380
1933	99050	3329
1934	99098	3277
1935	99152	3226
1936	99198	3175
1937	99249	3123
1938	99297	3072
1939	99353	3021
1940	99399	2970
1941	99455	2919
1942	99508	2867
1943	99557	2816
1944	99598	2765
1945	99647	2713
1946	99700	2662
1947	99753	2611
1948	99797	2560
1949	99850	2509
1950	99897	2457
1951	99938	2406
1952	99995	2355
1953	100045	2304
1954	100093	2252
1955	100136	2201
1956	100183	2150
1957	100238	2098
1958	100285	2047
1959	100331	1996
1960	100374	1945
1961	100428	1893
1962	100484	1842
1963	100539	1791
1964	100597	1740
1965	100650	1689
1966	100702	1638
1967	100749	1587
1968	100799	1535
1969	100851	1484
1970	100897	1433
1971	100941	1382
1972	100989	1330
1973	101045	1279
1974	101102	1228
1975	101158	1177
1976	101203	1126
1977	101252	1074
1978	101297	1023
1979	101354	972
1980	101406	921
1981	101461	870
1982	101503	818
1983	101546	767
1984	101593	716
1985	101648	665
1986	101702	614
1987	101750	563
1988	101804	511
1989	101863	460
1990	101906	409
1991	101956	358
1992	102012	307
1993	102065	255
1994	102117	204
1995	102176	153
1996	102235	102
1997	102274	51
1998	102318	0
