iter	MultiClass
157	0.7124775984
158	0.7108064079
159	0.7091567633
160	0.7071558841
161	0.704449286
162	0.7023309282
163	0.7002394853
164	0.6981868251
165	0.6961534503
166	0.6939432572
167	0.6914951401
168	0.6899439006
169	0.6874465457
170	0.6859246229
171	0.6836177202
172	0.6817352378
173	0.6794760895
174	0.6780055945
175	0.6762076006
176	0.6743900388
177	0.6724747077
178	0.6705838895
179	0.6683035484
180	0.6662550562
181	0.6643267268
182	0.6626108902
183	0.6605046124
184	0.6584491971
185	0.6564178003
186	0.6546164156
187	0.6522546943
188	0.6506108425
189	0.6486385735
190	0.6468998487
191	0.6452959099
192	0.6435953321
193	0.6413321572
194	0.6396129298
195	0.6379734578
196	0.6362802974
197	0.634604162
198	0.6332784841
199	0.6311766567
200	0.6295959593
201	0.6279611497
202	0.6264089919
203	0.6249711337
204	0.6229037798
205	0.6211856827
206	0.6193084986
207	0.6180625055
208	0.6166590502
209	0.6151886258
210	0.6138083413
211	0.6118372026
212	0.6098621785
213	0.6085066895
214	0.6076071275
215	0.6069943741
216	0.6054562035
217	0.6035489963
218	0.601636067
219	0.6003464875
220	0.5994793504
221	0.5986237986
222	0.5980397968
223	0.5961253134
224	0.594606075
225	0.5931047091
226	0.592539145
227	0.5909158501
228	0.5903624365
229	0.5890935906
230	0.5885522568
231	0.587135556
232	0.5855368095
233	0.5850109464
234	0.5834382316
235	0.5829229296
236	0.5816997188
237	0.5804601189
238	0.5791062193
239	0.5775616556
240	0.5770974635
241	0.5756072945
242	0.5742953566
243	0.5738431737
244	0.5724051742
245	0.5707404122
246	0.5696561905
247	0.5681960446
248	0.5674417236
249	0.566269446
250	0.565717198
251	0.564187116
252	0.5630233508
253	0.5620263727
254	0.5604521038
255	0.5591237415
256	0.5581002371
257	0.5571290435
258	0.5555540328
259	0.5544065861
260	0.5531152758
261	0.5521685952
262	0.5506419393
263	0.5502007767
264	0.5489392069
265	0.5476061116
266	0.5465737063
267	0.5456585675
268	0.5443477952
269	0.5433430464
270	0.5418540431
271	0.5408737012
272	0.5399832521
273	0.5385436278
274	0.5375889999
275	0.5363263705
276	0.5359713564
277	0.534669909
278	0.5334916621
279	0.5323792894
280	0.5312200807
281	0.5300172502
282	0.5287919907
283	0.5273746895
284	0.5260068381
285	0.5250821272
286	0.5237387888
287	0.522552524
288	0.5213050121
289	0.520166537
290	0.5198329276
291	0.5185157268
292	0.5172316928
293	0.5163482019
294	0.5152268576
295	0.5139430707
296	0.5126144259
297	0.5114905385
298	0.5106350573
299	0.509898185
300	0.5088205331
301	0.5080981425
302	0.5068782166
303	0.5056746444
304	0.5047800979
305	0.503735754
306	0.5026652016
307	0.5016143233
308	0.5014056452
309	0.5007216488
310	0.5005150901
311	0.4991827365
312	0.4978689266
313	0.4966677209
314	0.4960051645
315	0.4948646761
316	0.4937391286
317	0.4925236177
318	0.4914760596
319	0.4907771223
320	0.4901374188
321	0.4890425654
322	0.4883581452
323	0.4873918613
324	0.4867196622
325	0.4860279658
326	0.4850459639
327	0.4842302192
328	0.4832146974
329	0.4824153771
330	0.4813654171
331	0.4802728243
332	0.4800824073
333	0.478883003
334	0.4778104727
335	0.4776230227
336	0.476646531
337	0.4755918732
338	0.474533648
339	0.473496227
340	0.4724420638
341	0.471703496
342	0.4706649448
343	0.4702019889
344	0.469041544
345	0.4684752734
346	0.4682967244
347	0.4674342496
348	0.4667546331
349	0.4662001245
350	0.4656972203
351	0.4651521072
352	0.4641497602
353	0.4632698721
354	0.4622979367
355	0.4618529947
356	0.4608814479
357	0.4601642849
358	0.4596311103
359	0.4587735806
360	0.4578258403
361	0.4571242539
362	0.4569549238
363	0.4559052816
364	0.4557378235
365	0.455101087
366	0.4544485619
367	0.4541452935
368	0.4535983083
369	0.4534343823
370	0.4526037674
371	0.4515631321
372	0.4505476457
373	0.4500788618
374	0.449924084
375	0.4491110237
376	0.4480938065
377	0.4475074028
378	0.4466364156
379	0.4461421298
380	0.4453488494
381	0.4444617205
382	0.4435600391
383	0.4430836965
384	0.4429336871
385	0.4424175727
386	0.4416418117
387	0.4411396492
388	0.440274702
389	0.4397672413
390	0.4392641605
391	0.4385032697
392	0.4376313642
393	0.4367691014
394	0.436139853
395	0.435289882
396	0.4344491652
397	0.4341283421
398	0.4332733908
399	0.4328144262
400	0.4322048871
401	0.4320633194
402	0.4312221434
403	0.4307717266
404	0.430344304
405	0.4298162157
406	0.4295365772
407	0.4288146458
408	0.4280805285
409	0.4273701825
410	0.4266324625
411	0.4261992825
412	0.4254698629
413	0.4247431278
414	0.42402434
415	0.4233097908
416	0.4228547822
417	0.4220695904
418	0.4212723187
419	0.4206646516
420	0.4202201688
421	0.4197663611
422	0.419044465
423	0.4184498315
424	0.4180778632
425	0.4179457263
426	0.417358157
427	0.4168844635
428	0.4164753372
429	0.4163018039
430	0.4155313057
431	0.4150421415
432	0.4146043697
433	0.4138448211
434	0.4134218842
435	0.413163933
436	0.4126917583
437	0.4123298566
438	0.4117579699
439	0.4111863658
440	0.4106875235
441	0.4101963107
442	0.4096870839
443	0.409041941
444	0.4084890218
445	0.4078576188
446	0.4076078621
447	0.4072579697
448	0.4066059744
449	0.4059604429
450	0.4054669341
451	0.4049946534
452	0.404358694
453	0.4037289511
454	0.4030117527
455	0.4026681121
456	0.4022085824
457	0.4017283544
458	0.4011278576
459	0.4005120666
460	0.3998118224
461	0.3994769061
462	0.3990308692
463	0.3986308205
464	0.3980268974
465	0.3973404286
466	0.3969494575
467	0.3962712538
468	0.3958218613
469	0.3952309011
470	0.3945632585
471	0.3942169335
472	0.3937770071
473	0.3933980099
474	0.3928177168
475	0.3922147121
476	0.3915642709
477	0.3913429832
478	0.3909812227
479	0.3906130338
480	0.3900451385
481	0.3894068125
482	0.3887755155
483	0.3882171569
484	0.3875898158
485	0.3869159213
486	0.3864971524
487	0.3859091592
488	0.3852288009
489	0.3848747759
490	0.3843320646
491	0.3837162736
492	0.3832717907
493	0.3827374153
494	0.3821349051
495	0.3815310173
496	0.3810970602
497	0.3807543026
498	0.380231124
499	0.3796413295
500	0.3791158196
501	0.3786007649
502	0.3780496825
503	0.3775410915
504	0.3769658847
505	0.3765736773
506	0.3762408097
507	0.3757319715
508	0.3754198021
509	0.3749164034
510	0.3745033565
511	0.3739705351
512	0.3734016861
513	0.3727743097
514	0.3722844391
515	0.3719152965
516	0.3715917537
517	0.3711085234
518	0.3706296023
519	0.3702687249
520	0.3697250953
521	0.3694087933
522	0.3688647398
523	0.3683987463
524	0.3680560241
525	0.3676407872
526	0.3671659634
527	0.3666597743
528	0.3663155685
529	0.3658474911
530	0.3655122569
531	0.3651004816
532	0.3646969008
533	0.3642358169
534	0.3639000883
535	0.3634440554
536	0.3631156029
537	0.3627909651
538	0.3624615237
539	0.3620689984
540	0.3615276293
541	0.3609910993
542	0.3606686514
543	0.3600072253
544	0.3594789251
545	0.3590843865
546	0.3586362303
547	0.3583210233
548	0.3581444523
549	0.3576251237
550	0.3572386737
551	0.3569264336
552	0.3562849994
553	0.3561121724
554	0.3558352184
555	0.3553265568
556	0.3546961781
557	0.3543202538
558	0.354049481
559	0.3536155945
560	0.3531931875
561	0.3529264413
562	0.3526628033
563	0.3522066645
564	0.3515938405
565	0.3511703384
566	0.3506094014
567	0.3504432855
568	0.3499968599
569	0.3498325101
570	0.3494157544
571	0.3491220581
572	0.3486586077
573	0.3482933505
574	0.3479483677
575	0.3476600048
576	0.3470696098
577	0.3469953292
578	0.346411292
579	0.3459600981
580	0.3458479884
581	0.3454511186
582	0.3450130643
583	0.3444775938
584	0.3443187894
585	0.3442466634
586	0.3437458078
587	0.3433570619
588	0.3431098837
589	0.343038676
590	0.3426934106
591	0.3422870041
592	0.3421314139
593	0.3418884742
594	0.3413281729
595	0.3409204595
596	0.340520976
597	0.3403414027
598	0.3401040791
599	0.339996773
600	0.3396393218
601	0.3392452424
602	0.3388926302
603	0.3386595098
604	0.3381512368
605	0.3378299545
606	0.3374425155
607	0.3370584674
608	0.3369904386
609	0.3364529549
610	0.3360708494
611	0.3357574438
612	0.3352280133
613	0.3351611501
614	0.3347839543
615	0.334199352
616	0.3338262181
617	0.3337602733
618	0.3333898238
619	0.3330112151
620	0.3328649144
621	0.3326050559
622	0.3325398528
623	0.3319652111
624	0.3315463008
625	0.3311806551
626	0.3311164763
627	0.3307655242
628	0.3303956399
629	0.3302289235
630	0.3301653805
631	0.3299127275
632	0.3294074214
633	0.3293445496
634	0.3289798222
635	0.3288159668
636	0.3287536954
637	0.3284108672
638	0.3281952308
639	0.3281333833
640	0.3277291667
641	0.3273786384
642	0.3270258849
643	0.3269647791
644	0.32662845
645	0.3264168403
646	0.326356229
647	0.3258135177
648	0.3255705427
649	0.325127508
650	0.3250677091
651	0.3246284891
652	0.3245691141
653	0.3242197867
654	0.3240951027
655	0.3236612868
656	0.3235455744
657	0.3234222678
658	0.3230629799
659	0.3229486096
660	0.3226760707
661	0.3224407957
662	0.3220575246
663	0.3216560631
664	0.3212682356
665	0.3211564438
666	0.3207599978
667	0.3203671547
668	0.3202567757
669	0.3198676413
670	0.3196318012
671	0.3193933473
672	0.3191925106
673	0.3189156978
674	0.3188072262
675	0.3186574993
676	0.318550052
677	0.3181830994
678	0.3179112316
679	0.3174995622
680	0.3173941635
681	0.3173161035
682	0.3171697322
683	0.3170655344
684	0.3169207526
685	0.3166958267
686	0.3162900207
687	0.3161871651
688	0.3160756559
689	0.3159738953
690	0.3158798701
691	0.3156586883
692	0.3152578979
693	0.3151544419
694	0.3150796668
695	0.3146825144
696	0.3143560753
697	0.3140839955
698	0.3139924781
699	0.3139189392
700	0.3137066584
701	0.3136337553
702	0.3135437567
703	0.3132233575
704	0.3131176056
705	0.3129017927
706	0.3125691723
707	0.3124966577
708	0.3123923187
709	0.3121791548
710	0.3119683928
711	0.3115486702
712	0.3111330095
713	0.3110618018
714	0.3107362104
715	0.310531453
716	0.3104604926
717	0.3103901679
718	0.3101881656
719	0.3098671659
720	0.3097658645
721	0.3096963522
722	0.3093132578
723	0.3089970618
724	0.3087916686
725	0.3086969016
726	0.3084858924
727	0.308108414
728	0.3077092836
729	0.3073138974
730	0.3069121179
731	0.306711811
732	0.3065176147
733	0.3061749277
734	0.3057812016
735	0.3055901488
736	0.3055224026
737	0.3051584876
738	0.30485091
739	0.3047837643
740	0.3047292989
741	0.3045418489
742	0.3041551516
743	0.304088677
744	0.3037566571
745	0.303572386
746	0.3032404014
747	0.3030585322
748	0.3029929759
749	0.302713832
750	0.3024009915
751	0.3021475967
752	0.3020750468
753	0.3017868959
754	0.3017151231
755	0.3016210626
756	0.301335702
757	0.3012780224
758	0.3009951344
759	0.300902522
760	0.3007101977
761	0.3003143169
762	0.3000238348
763	0.2997787405
764	0.2996714345
765	0.2993845198
766	0.2991435581
767	0.2990376297
768	0.2987768174
769	0.2986034959
770	0.2984576897
771	0.2983893431
772	0.298139869
773	0.2979968178
774	0.2979409749
775	0.2976228362
776	0.2974822929
777	0.2972099306
778	0.2970914278
779	0.2969944002
780	0.296724687
781	0.2966367724
782	0.2964515477
783	0.2962081311
784	0.2959258789
785	0.295870919
786	0.2956300986
787	0.2953513961
788	0.2952917385
789	0.2949587649
790	0.2947924724
791	0.2945551841
792	0.2944961622
793	0.2941804431
794	0.2940198549
795	0.2937868229
796	0.2935563516
797	0.2933930614
798	0.2931176791
799	0.2929565081
800	0.2926552177
801	0.2926019356
802	0.2923750494
803	0.2920775914
804	0.2918626791
805	0.2916504336
806	0.2913512095
807	0.2912680809
808	0.2910264128
809	0.2908775159
810	0.2905819652
811	0.2904650342
812	0.29037387
813	0.2902586343
814	0.2900380883
815	0.2897461757
816	0.2894568062
817	0.2892395274
818	0.2890014091
819	0.2887866911
820	0.2886141291
821	0.2883865188
822	0.2882161643
823	0.2879632287
824	0.2878739366
825	0.2875720987
826	0.2873617252
827	0.2872625431
828	0.2869637958
829	0.2867126439
830	0.2866147333
831	0.2865175292
832	0.2862222611
833	0.2860160378
834	0.285857357
835	0.2856064701
836	0.2854235412
837	0.2852682513
838	0.2850186888
839	0.2848771389
840	0.2848325281
841	0.2845472559
842	0.2842994772
843	0.2842503806
844	0.2839779477
845	0.283883269
846	0.2836613985
847	0.2834837678
848	0.2833293785
849	0.2831915726
850	0.2831147135
851	0.2829696667
852	0.2829262746
853	0.2827740046
854	0.2824609875
855	0.2822638418
856	0.2820254586
857	0.2819778102
858	0.281710022
859	0.2815350581
860	0.2814429226
861	0.2811838587
862	0.2809455285
863	0.2807582728
864	0.2806253588
865	0.2804109057
866	0.2803363779
867	0.2800305487
868	0.27981961
869	0.2795863484
870	0.2795170127
871	0.279293747
872	0.2791641533
873	0.2789489584
874	0.2788991908
875	0.2787842377
876	0.2786937799
877	0.2783824583
878	0.2781370461
879	0.2779041906
880	0.2777171469
881	0.2776497892
882	0.2775237629
883	0.2772817946
884	0.2770001958
885	0.2769520705
886	0.2767660511
887	0.2764869071
888	0.2764390114
889	0.2761619514
890	0.2760536387
891	0.2758766262
892	0.2756020563
893	0.275376583
894	0.2750753279
895	0.2748551881
896	0.2745568293
897	0.2743465972
898	0.2741303427
899	0.2738354278
900	0.2736065459
901	0.2734005523
902	0.2731092578
903	0.2728975951
904	0.2726729871
905	0.2726086848
906	0.2722905638
907	0.2720893738
908	0.271868457
909	0.2716608915
910	0.271376414
911	0.2713130477
912	0.2710307954
913	0.2708269211
914	0.27061049
915	0.2705479184
916	0.2703013582
917	0.2702273249
918	0.2701319398
919	0.269823903
920	0.2696240023
921	0.2694116331
922	0.2691701063
923	0.2690901743
924	0.2688211322
925	0.268731999
926	0.2686484465
927	0.2685231796
928	0.2683534079
929	0.2682180039
930	0.2681040398
931	0.2679338089
932	0.2676629301
933	0.2673645714
934	0.2671301971
935	0.2668688374
936	0.266737248
937	0.2666257917
938	0.2664607354
939	0.2661955257
940	0.2659034188
941	0.2657385038
942	0.2656029761
943	0.265374889
944	0.2652658346
945	0.2651275165
946	0.264900701
947	0.2647383821
948	0.2646024305
949	0.26444186
950	0.2643097408
951	0.2642286608
952	0.2639856858
953	0.2639123942
954	0.2637133235
955	0.2634918415
956	0.2632954376
957	0.2631510266
958	0.2628765804
959	0.262771164
960	0.2625780273
961	0.2623934031
962	0.2621142944
963	0.2618456055
964	0.2616038138
965	0.2613284315
966	0.2611477632
967	0.260935553
968	0.2608649281
969	0.2608177389
970	0.260673063
971	0.2604433865
972	0.2602829573
973	0.2600705705
974	0.2599649599
975	0.259704183
976	0.2594661529
977	0.2593750241
978	0.2592578811
979	0.2590475253
980	0.2588125329
981	0.2587191787
982	0.2586299925
983	0.2584593732
984	0.2583673436
985	0.2582205661
986	0.2581063901
987	0.2579575462
988	0.2578446418
989	0.2577213882
990	0.2575741515
991	0.257404945
992	0.2572374162
993	0.2570697638
994	0.2570165876
995	0.2569409118
996	0.2568617392
997	0.256719836
998	0.2565549387
999	0.256306065
1000	0.2561507397
1001	0.2560203159
1002	0.2559537177
1003	0.2558248304
1004	0.2556860355
1005	0.2556204262
1006	0.2555549759
1007	0.2554900201
1008	0.2553540332
1009	0.2553123011
1010	0.2551949109
1011	0.2551534614
1012	0.2550447425
1013	0.2549184337
1014	0.2547963634
1015	0.2546715203
1016	0.2546327376
1017	0.2544987463
1018	0.2543783715
1019	0.2542458107
1020	0.2540242404
1021	0.2538617979
1022	0.2537311445
1023	0.2536449606
1024	0.2535058302
1025	0.2532874564
1026	0.2532547842
1027	0.2531446349
1028	0.25292861
1029	0.2528656322
1030	0.2528332426
1031	0.2526911274
1032	0.2526590381
1033	0.2525539926
1034	0.2524695571
1035	0.2524364434
1036	0.2523279895
1037	0.2522962533
1038	0.2521024102
1039	0.2519951572
1040	0.2519334333
1041	0.2518721332
1042	0.2517892518
1043	0.2517119336
1044	0.2515917706
1045	0.2514728439
1046	0.2514123386
1047	0.2513518862
1048	0.2512192902
1049	0.2510087578
1050	0.2509490472
1051	0.2508976724
1052	0.2508654417
1053	0.2506690025
1054	0.2505435943
1055	0.2503359229
1056	0.2502315133
1057	0.2501281985
1058	0.249922982
1059	0.2498210095
1060	0.2496826737
1061	0.2496318994
1062	0.2495883306
1063	0.2494875414
1064	0.2493511483
1065	0.2492284599
1066	0.2491289069
1067	0.2489943152
1068	0.248872969
1069	0.2487746169
1070	0.2485542298
1071	0.2484217927
1072	0.248302089
1073	0.2481700581
1074	0.2479706342
1075	0.2478738362
1076	0.2477779743
1077	0.2475593533
1078	0.2475245972
1079	0.2474749708
1080	0.2472591049
1081	0.2471436926
1082	0.2470945784
1083	0.2468787831
1084	0.2468445038
1085	0.24673084
1086	0.2465176761
1087	0.2463945462
1088	0.2461814706
1089	0.2459696843
1090	0.2457885569
1091	0.2456538415
1092	0.245444563
1093	0.2453240469
1094	0.2451035185
1095	0.2448956705
1096	0.2446982599
1097	0.2444722921
1098	0.2443477317
1099	0.2441531115
1100	0.2439939362
1101	0.2437898499
1102	0.2436153452
1103	0.2435418416
1104	0.2434124245
1105	0.2433396097
1106	0.2432116584
1107	0.2430101329
1108	0.2429793327
1109	0.242907295
1110	0.2427811098
1111	0.2425813327
1112	0.2423966908
1113	0.2423645131
1114	0.2421609919
1115	0.2419835202
1116	0.241915986
1117	0.2417757782
1118	0.2415838777
1119	0.2413931252
1120	0.2411778951
1121	0.2409932885
1122	0.2408579727
1123	0.2406699046
1124	0.2404829668
1125	0.2403495937
1126	0.2402254217
1127	0.2400933379
1128	0.2399208818
1129	0.2397574503
1130	0.2396205097
1131	0.2394267902
1132	0.2392180768
1133	0.2390264943
1134	0.2388197236
1135	0.2386857323
1136	0.2385971996
1137	0.2384632966
1138	0.2382745221
1139	0.238187208
1140	0.2381007238
1141	0.23791368
1142	0.2378281319
1143	0.2377434139
1144	0.2376594552
1145	0.2374935512
1146	0.2373370074
1147	0.2372539847
1148	0.2371337511
1149	0.2370515585
1150	0.2369119689
1151	0.2368306946
1152	0.236647183
1153	0.23662652
1154	0.2365436563
1155	0.2365230994
1156	0.2365026484
1157	0.2364205087
1158	0.2363938588
1159	0.2362556291
1160	0.2362291028
1161	0.2360671018
1162	0.2359882647
1163	0.2358525074
1164	0.235832392
1165	0.2357892647
1166	0.2357692905
1167	0.2357183043
1168	0.2355457422
1169	0.2355030211
1170	0.235374646
1171	0.2353321722
1172	0.2352820513
1173	0.2352398777
1174	0.2351042264
1175	0.2349817145
1176	0.2348221154
1177	0.2346261883
1178	0.2346067439
1179	0.2345292314
1180	0.2345098754
1181	0.2343838138
1182	0.2343422936
1183	0.2342170797
1184	0.2340402261
1185	0.2339613537
1186	0.2339266682
1187	0.2337335845
1188	0.2337144757
1189	0.2336384997
1190	0.2336042204
1191	0.2335852705
1192	0.2335077933
1193	0.2334738143
1194	0.2334400648
1195	0.2333855287
1196	0.233308652
1197	0.2332751674
1198	0.233242301
1199	0.233201452
1200	0.2331251933
1201	0.2330920443
1202	0.2329300257
1203	0.2328545265
1204	0.232829466
1205	0.2327970764
1206	0.2326428991
1207	0.232568071
1208	0.2325353458
1209	0.23249485
1210	0.232420587
1211	0.2323880561
1212	0.2323634195
1213	0.2322896864
1214	0.2322651734
1215	0.2321719959
1216	0.232131765
1217	0.2320948366
1218	0.2320643367
1219	0.2319911334
1220	0.2318168053
1221	0.2317459155
1222	0.2315739009
1223	0.2314539145
1224	0.2312830302
1225	0.2310967635
1226	0.2309252788
1227	0.2307548537
1228	0.2305707592
1229	0.2304017999
1230	0.230366567
1231	0.230204354
1232	0.2300369842
1233	0.2298556271
1234	0.2296897055
1235	0.2296506931
1236	0.2295133287
1237	0.2294745107
1238	0.2293753285
1239	0.2293367224
1240	0.2293045447
1241	0.229145493
1242	0.2290472293
1243	0.2288690335
1244	0.2287519435
1245	0.2286376968
1246	0.2284808351
1247	0.2283047939
1248	0.2282378954
1249	0.2281227304
1250	0.2279743281
1251	0.2279040388
1252	0.2278661037
1253	0.2277115378
1254	0.2275380928
1255	0.2274687041
1256	0.2274175059
1257	0.2273044602
1258	0.2272358663
1259	0.2271984434
1260	0.2271612325
1261	0.2270151084
1262	0.226919582
1263	0.2268691256
1264	0.2267250148
1265	0.2266241903
1266	0.2265214407
1267	0.2264847066
1268	0.2263656562
1269	0.2263291694
1270	0.2262614055
1271	0.2261941715
1272	0.2261772526
1273	0.2261604043
1274	0.2260195255
1275	0.2259094114
1276	0.2258732071
1277	0.2258065559
1278	0.2256979076
1279	0.2256318745
1280	0.2256022577
1281	0.2255366837
1282	0.225506431
1283	0.2253898179
1284	0.2252457777
1285	0.2250843242
1286	0.2250183088
1287	0.2249528231
1288	0.2248550539
1289	0.2247583796
1290	0.2246936533
1291	0.2245981446
1292	0.2244992627
1293	0.2244637825
1294	0.2243479288
1295	0.2242840149
1296	0.2242205779
1297	0.2241325043
1298	0.2240695795
1299	0.2240070962
1300	0.2239199939
1301	0.2238580051
1302	0.2237964401
1303	0.2236831825
1304	0.2236545193
1305	0.2236260503
1306	0.2235977227
1307	0.2235056578
1308	0.2234204452
1309	0.2233595337
1310	0.223299046
1311	0.2232147165
1312	0.2231546527
1313	0.2230949774
1314	0.2229750264
1315	0.2229470519
1316	0.2228878711
1317	0.2227695802
1318	0.222710841
1319	0.2226125595
1320	0.2225542441
1321	0.2224962819
1322	0.2224139657
1323	0.2223564097
1324	0.2222991892
1325	0.2222159017
1326	0.2221882981
1327	0.2221314662
1328	0.2220156301
1329	0.221959222
1330	0.2218770647
1331	0.2218497084
1332	0.2217936889
1333	0.221712397
1334	0.2216851466
1335	0.2216606867
1336	0.2216067511
1337	0.221581726
1338	0.2215013348
1339	0.2214764686
1340	0.2214230628
1341	0.2213962716
1342	0.2213716527
1343	0.2213471751
1344	0.2213207548
1345	0.2212981138
1346	0.2211351592
1347	0.2210254336
1348	0.220864457
1349	0.2207562503
1350	0.2205971986
1351	0.2204905107
1352	0.220333331
1353	0.2203054626
1354	0.2202002052
1355	0.2201708002
1356	0.2201415895
1357	0.2200027416
1358	0.2198650417
1359	0.2198361842
1360	0.2196996852
1361	0.219676797
1362	0.2196481867
1363	0.219621166
1364	0.21959275
1365	0.2195700738
1366	0.2194349876
1367	0.2194068189
1368	0.2193803279
1369	0.2193523181
1370	0.2193298538
1371	0.2192040041
1372	0.2191807098
1373	0.2190290932
1374	0.219001313
1375	0.218868823
1376	0.218841237
1377	0.2187098772
1378	0.2185795947
1379	0.2185522914
1380	0.2185301273
1381	0.2183909439
1382	0.2183689387
1383	0.2182402457
1384	0.2182166687
1385	0.218079163
1386	0.2180307199
1387	0.2180037521
1388	0.2178768075
1389	0.2178289118
1390	0.217803145
1391	0.2176667166
1392	0.2176415148
1393	0.2176149179
1394	0.2174795492
1395	0.2174560429
1396	0.217408889
1397	0.2172749154
1398	0.217228309
1399	0.2171293564
1400	0.2170831915
1401	0.2170549875
1402	0.2169123249
1403	0.2167889124
1404	0.2167609909
1405	0.2167154795
1406	0.2165780974
1407	0.2165504055
1408	0.2164187455
1409	0.2163738875
1410	0.216246572
1411	0.2162021731
1412	0.2160691886
1413	0.2159931772
1414	0.215858038
1415	0.2158142926
1416	0.2156829152
1417	0.2155490299
1418	0.2154250346
1419	0.2153278481
1420	0.2152083033
1421	0.215080299
1422	0.2150374896
1423	0.2149415924
1424	0.2148101266
1425	0.2146816455
1426	0.2145870198
1427	0.2144689585
1428	0.214355224
1429	0.2143132624
1430	0.2142199789
1431	0.2140808661
1432	0.2139687917
1433	0.2138577769
1434	0.2137334107
1435	0.2136235969
1436	0.2135077785
1437	0.2133850371
1438	0.2132939259
1439	0.2131856838
1440	0.2131585218
1441	0.2130073644
1442	0.2129001997
1443	0.2128105013
1444	0.2127045552
1445	0.21266413
1446	0.2125300328
1447	0.2124252522
1448	0.2123215137
1449	0.2121878227
1450	0.2121649875
1451	0.2121159616
1452	0.2120280999
1453	0.2119213237
1454	0.2118727923
1455	0.2118245434
1456	0.2117187739
1457	0.2116709312
1458	0.2115845884
1459	0.2115371343
1460	0.2114398772
1461	0.2113928116
1462	0.2113460286
1463	0.2112502373
1464	0.2111385691
1465	0.2110375856
1466	0.2109269417
1467	0.2108097104
1468	0.2107000732
1469	0.2106006615
1470	0.2105691196
1471	0.2104520296
1472	0.2104133175
1473	0.2103821818
1474	0.2102843065
1475	0.2101683998
1476	0.2101376703
1477	0.2100995763
1478	0.2100030963
1479	0.2099333897
1480	0.2098194257
1481	0.2097504609
1482	0.2096821319
1483	0.209644656
1484	0.2095432487
1485	0.209506073
1486	0.209394087
1487	0.2093702981
1488	0.2093334403
1489	0.2092335694
1490	0.2091273761
1491	0.2090908539
1492	0.2089806692
1493	0.2089070243
1494	0.2088342272
1495	0.2087359458
1496	0.2086685528
1497	0.2085400363
1498	0.2084667094
1499	0.2083391819
1500	0.2082667027
1501	0.2081948063
1502	0.2080684621
1503	0.2079973427
1504	0.2078719345
1505	0.2078016099
1506	0.2076816412
1507	0.2075866447
1508	0.2074678946
1509	0.2073790262
1510	0.2073100261
1511	0.2072300941
1512	0.2071424974
1513	0.2070286039
1514	0.2069063924
1515	0.2068202968
1516	0.2067077455
1517	0.2065870174
